transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,transaction_month
243,63,3166,13/11/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146,"$1,383.61",November
244,63,3487,20/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115,"$1,230.30",December
245,33,2890,22/09/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",40336,$144.26,September
246,98,3370,22/01/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,42172,$693.76,January
247,15,3393,29/01/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,39880,$209.84,January
248,57,2410,21/07/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,34143,"$1,630.25",July
249,61,3466,10/02/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172,$14.23,February
250,48,1454,25/11/2017,FALSE,Cancelled,WeareA2B,Standard,medium,medium,1762.96,$950.52,35470,$812.44,November
251,63,1967,11/04/2017,,Approved,Solex,Standard,medium,medium,1483.2,$99.59,42145,"$1,383.61",April
252,78,3089,03/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,41533,"$1,055.82",December
253,2,3123,30/12/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487,$64.93,December
254,67,2692,26/07/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,36334,$690.49,July
255,67,2801,01/04/2017,TRUE,Cancelled,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647,$167.21,April
256,13,1580,22/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618,$751.02,October
258,49,1777,15/06/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064,$133.38,June
259,87,142,06/07/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,35667,$471.60,July
261,17,599,09/05/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,39880,$409.86,May
262,91,1258,18/01/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367,$25.09,January
263,53,3405,22/10/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,36668,$693.76,October
264,38,3198,30/01/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,34170,$751.02,January
265,20,834,26/06/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303,$195.34,June
266,44,3467,07/11/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672,"$1,660.88",November
267,69,3436,13/08/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,41922,$198.22,August
268,68,1516,27/08/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410,"$1,592.19",August
269,11,2833,25/01/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,41345,$509.97,January
270,2,2362,13/02/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,38573,$17.87,February
271,27,2337,11/07/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334,$110.81,July
272,0,2149,30/04/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002,$143.36,April
273,81,2133,19/05/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,35470,$502.47,May
274,6,360,26/05/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,41701,$91.15,May
275,76,2969,03/02/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922,$128.46,February
276,18,1720,28/04/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,34244,$143.82,April
277,18,2904,23/03/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,36145,$459.46,March
278,9,754,03/06/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549,$75.14,June
279,35,1826,25/04/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688,$448.68,April
280,93,2487,08/04/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,42458,$834.94,April
281,40,2815,18/02/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750,$583.27,February
282,1,541,04/05/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,38258,$448.68,May
283,16,302,29/03/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34586,$182.81,March
284,44,2024,03/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,41064,"$1,660.88",October
286,56,768,07/08/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,34170,$45.96,August
287,36,2147,07/02/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,41064,"$1,215.34",February
288,36,529,20/11/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,38750,$437.46,November
290,55,624,05/04/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,34170,"$1,295.43",April
291,38,2302,07/11/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40672,$751.02,November
292,64,3380,28/10/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",42172,$217.51,October
293,0,314,19/11/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,39298,$91.15,November
294,79,1079,25/08/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873,$737.57,August
295,11,1643,20/01/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298,$509.97,January
296,91,1524,14/03/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,37874,$25.09,March
297,18,3205,14/04/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345,$143.82,April
298,17,2860,20/11/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378,$409.86,November
299,13,772,24/05/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560,$574.62,May
300,4,323,25/03/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38216,$451.65,March
301,78,2530,24/03/2017,,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,35455,"$1,055.82",March
303,48,1883,18/11/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848,$812.44,November
304,12,2745,07/04/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,42560,"$1,069.55",April
305,77,2819,04/01/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553,$445.21,January
306,25,792,13/12/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",42295,$802.26,December
307,35,923,20/04/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688,$448.68,April
308,7,3353,21/07/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258,$745.94,July
309,68,3394,27/11/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410,"$1,592.19",November
310,75,3213,21/10/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38193,"$1,010.02",October
311,77,3260,07/03/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672,"$1,660.88",March
312,1,1015,04/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688,$448.68,December
313,81,2266,25/01/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498,$502.47,January
314,6,58,20/08/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,39298,$91.15,August
315,40,3118,18/12/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823,"$1,295.43",December
316,62,1414,01/08/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,42105,$179.44,August
317,90,2202,19/06/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,36367,$72.60,June
318,32,2144,31/05/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,33888,$431.33,May
319,65,1033,09/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,37499,"$1,028.76",October
320,15,2157,20/06/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693,$209.84,June
321,36,1097,23/01/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,39526,$437.46,January
322,12,2757,19/04/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216,"$1,069.55",April
323,67,87,08/11/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647,$167.21,November
324,87,2049,11/10/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410,"$1,592.19",October
325,62,952,14/11/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,33879,$179.44,November
326,55,1745,20/01/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,34143,"$1,295.43",January
327,1,40,09/05/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688,$448.68,May
328,98,372,17/10/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,33364,$143.36,October
329,79,1627,11/08/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873,$737.57,August
330,1,444,15/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41167,$448.68,November
331,61,217,23/05/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429,$64.51,May
332,71,1656,02/08/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",38859,$737.17,August
333,58,485,16/12/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220,$450.77,December
334,86,2252,21/02/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,36361,$309.81,February
336,55,506,05/10/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823,"$1,295.43",October
337,82,1615,30/10/2017,,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,41533,$459.46,October
338,32,1881,02/01/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37698,$431.33,January
339,65,2903,04/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,37499,"$1,028.76",December
340,49,1274,16/12/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064,$133.38,December
341,1,1443,27/08/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,38573,$448.68,August
342,24,2091,14/03/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,40670,$957.02,March
343,61,1478,11/03/2017,,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429,$64.51,March
344,7,1493,09/07/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888,$144.26,July
346,48,476,19/07/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848,$812.44,July
348,40,940,11/08/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750,$583.27,August
349,100,2930,20/10/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364,$830.24,October
350,27,2354,26/10/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334,$110.81,October
352,34,416,19/06/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,35052,$309.81,June
353,18,1013,20/04/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226,$459.46,April
354,83,533,14/11/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533,"$1,408.91",November
355,82,968,22/03/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,34115,$709.34,March
356,88,727,09/07/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36145,$817.36,July
357,77,1160,13/04/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553,$445.21,April
358,6,3425,06/12/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,33549,$91.15,December
360,69,2140,26/04/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553,$445.21,April
361,15,2589,31/01/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915,"$1,279.40",January
362,7,2920,22/09/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,41701,$745.94,September
363,73,62,14/08/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499,"$1,612.25",August
364,32,1112,13/09/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337,$431.33,September
365,39,1995,03/05/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,39427,"$1,230.27",May
366,28,1965,22/08/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",42696,$133.78,August
368,25,366,24/01/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009,$802.26,January
370,78,2993,03/08/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193,"$1,055.82",August
371,44,1887,28/08/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672,"$1,660.88",August
372,56,1692,16/08/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,41047,$45.96,August
373,1,1927,24/06/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41167,$448.68,June
374,15,2567,07/03/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693,$209.84,March
375,17,3276,05/07/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079,"$1,305.25",July
376,0,1808,09/02/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,41245,$179.44,February
377,7,2368,17/10/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258,$745.94,October
378,53,470,27/10/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470,$693.76,October
379,20,3270,03/03/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",42404,$195.34,March
380,3,1683,20/08/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167,"$1,702.55",August
381,14,880,18/09/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996,$737.17,September
382,83,309,02/12/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,42218,"$1,408.91",December
383,39,1698,28/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40672,"$1,230.27",November
384,67,1434,28/08/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160,$690.49,August
385,40,2712,14/05/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,34143,"$1,295.43",May
386,13,892,01/10/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,38693,$574.62,October
387,100,832,15/10/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364,$830.24,October
389,17,2834,15/02/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378,$409.86,February
390,79,3015,04/01/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,39298,$737.57,January
391,86,3484,12/10/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,35707,$309.81,October
392,9,2775,19/03/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,41701,$75.14,March
393,58,1208,30/08/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295,$771.12,August
394,58,2109,29/06/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,35707,$450.77,June
395,43,3195,12/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498,$502.47,October
396,88,3366,27/06/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36833,$817.36,June
397,15,2492,27/02/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915,"$1,279.40",February
398,6,389,12/03/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37838,$91.15,March
399,83,1306,18/12/2017,,Approved,Solex,Touring,medium,large,2083.94,$675.03,38206,"$1,408.91",December
400,0,552,24/07/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,37659,$17.87,July
401,82,3009,05/05/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,33455,$709.34,May
402,88,2925,14/06/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,34079,$817.36,June
403,14,140,17/02/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838,$152.55,February
404,67,209,14/09/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,39298,$167.21,September
405,76,225,19/06/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922,$128.46,June
406,0,1595,17/04/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002,$143.36,April
407,0,2559,14/06/2017,TRUE,Approved,,,,,710.59,,,$710.59,June
408,18,769,11/12/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,38339,$143.82,December
410,82,2377,07/03/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,40553,$709.34,March
411,62,3355,30/12/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143,$179.44,December
412,20,2350,11/05/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",34115,$195.34,May
413,60,720,09/09/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",41848,$217.51,September
414,65,3249,02/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,34115,"$1,028.76",February
415,76,2939,01/10/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,33429,$128.46,October
416,17,1035,03/11/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,42404,$409.86,November
417,73,492,02/10/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499,"$1,612.25",October
418,39,3100,10/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336,"$1,230.27",December
419,34,1586,19/04/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216,"$1,069.55",April
420,97,31,25/05/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,41701,$75.14,May
421,9,887,28/04/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455,$133.78,April
423,82,2498,15/09/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404,$709.34,September
424,96,3415,03/03/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,38002,$641.64,March
425,28,2828,06/09/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",41701,$187.39,September
426,39,3117,24/04/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336,"$1,230.27",April
427,70,2850,19/11/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,41922,$198.29,November
428,62,2779,30/11/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,36146,$179.44,November
429,84,683,15/12/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339,$75.48,December
430,21,2342,26/10/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160,$690.49,October
431,7,3388,12/02/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258,$745.94,February
432,79,1968,19/06/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873,$737.57,June
433,39,2923,17/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,39427,"$1,230.27",December
434,67,15,10/03/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647,$167.21,March
435,4,2659,22/07/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146,"$1,383.61",July
436,96,3417,26/09/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539,$129.01,September
437,13,1862,27/08/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,39526,$751.02,August
438,76,1670,17/04/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922,$128.46,April
439,33,2126,05/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",37698,$144.26,December
440,54,2702,20/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,42295,"$1,279.40",October
441,93,125,25/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833,$834.94,February
442,63,750,24/04/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,38647,"$1,383.61",April
443,52,359,25/01/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,42295,$450.77,January
